Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,target
-7.872538475175753,-1.6125344105822759,1.5452648144881724,2.7729104999507665,-3.9838114235596986,0.2012947532397692,0.20633111077562316,0.229596046957659,-2.5676171573175197,2.313451807491041,3.484279956174825,-2.1660579064874455,1.8285586871917572,0.17111976949923957,0.5804450664523371,1
3.8432028582149447,-0.33093000972815456,0.34323980925495856,-0.9299769474642321,1.8853388535749356,0.0058009050331544465,1.372684606160205,3.1839227787570654,-2.78182854500145,0.3334829285250075,-2.951029364299573,3.483789162373435,-0.6527195608826437,-1.3698616444757277,0.9826573979640574,0
-1.8631494740591301,0.3995814608502768,2.886322700566337,0.6104364703802712,-1.5483219191308812,1.4058729938277805,-1.0810261543849684,0.7287808129834858,0.8713484679877418,-0.8327395264691764,-0.40373424082194237,-1.2790554622946817,0.3226999895773053,1.260033779676149,-0.14394751849440013,1
-6.982773696470573,-1.4734468713586542,-2.029761721666138,-1.2275323677903767,-0.28124031074169664,2.1095870943543273,-0.9195086758363347,0.22031379274808116,1.9782792965863658,2.4456462811796174,0.9935088127162861,-0.612981765401599,0.533066928748875,4.436571966030758,-0.5153117116225027,0
-6.969473370501252,0.3409061692071118,0.05237855419468285,0.847140286588171,-2.120111373219439,2.7499330905571586,-3.3009388962974686,2.596831396159028,-2.6904312517887576,2.5158013533446186,-0.16074514599019732,0.3591549796208331,-0.639329946096052,1.0717915684511887,1.548958258886578,1
-4.287102047262398,-0.023623256483680022,3.6227401494284712,-1.5974230883941458,-0.8177802818796889,-0.6738768737054504,-3.7609074287465862,1.3011024038880579,-2.8977234003158445,0.9929539654110153,7.925340348605408,-3.5738431966719175,1.5958488281915197,0.5169498256971691,0.6579886626870453,1
-2.0913740394932314,-1.1576319617152528,-0.2761172289111822,-1.5115639777928271,-0.7963876912917711,0.5828812949546986,1.9857741687444324,2.808948719263577,-0.8855405349406862,-1.4067141296401444,-1.0009478369991842,-1.6251160239657971,1.8846988089931558,-1.1171960763783304,-0.4455378660236633,0
3.239533330568532,4.143424635119481,-0.44017968751891834,2.938710539117446,1.216851663155793,4.671145463594927,2.020335879748604,0.8810463635806136,5.6446734213098235,-6.812033746244201,-11.15356711119957,1.6887358244617747,0.8525762153669796,1.1665551755501005,0.35362103194761385,1
-0.571857424388335,0.9565758404654809,-1.244638254989483,0.9684250971641934,-0.6677382977955855,2.090663072162158,-2.4324179047166723,-0.4097570876285469,-1.7867968422636995,-1.3917965394099063,-4.422896813321028,3.9226524818568462,0.3841613591947396,-0.5587312692007222,-0.18854112471344964,0
-7.643553832218653,-1.298904698153037,-0.1700813872603687,2.7005966706878297,-0.8949477144224262,1.7259485216541313,-5.213233051923245,-0.4558310965033735,-3.3489497366911687,-1.0742166183780903,2.455508392591648,1.6370382759986424,1.3613303425541778,1.7146791572215787,0.23034232669384513,0
-7.187719731537517,0.19911838307661078,-2.2672198936670718,-0.3478194763225744,-1.687763713816263,6.635391242813958,-1.5558895440060188,2.15090902706539,0.7694392490920238,-2.05418481162883,-5.091425496276095,-1.9561777628686519,2.2822763608574714,0.7965358474257325,1.222569713463036,1
2.220389312696506,2.1966406757859147,-2.6689371713724777,0.13476635307004825,0.4581710239860035,3.6286875347315317,-0.5532505972764623,-2.716328995688676,3.978483466184552,0.07614254890905248,-4.089862816813959,3.8305714706626457,0.6319743800856741,-0.36773803648727976,-5.407049735359142,0
-1.8203338788515802,1.4161379823197584,-3.4645818543265845,-2.1811782536348696,1.729081093955245,2.7856542411418572,-0.9907152521447206,1.462613380419342,0.8330253313295222,-2.0404655885808256,-0.10226540881314654,-1.9510967441842588,1.8716668568005594,-1.1921726033156088,-0.491470684822254,1
-1.4420442783807925,0.5663265524293433,1.0577353692271099,-0.9731745830130236,-1.0773701980599626,2.7796295328520886,-2.629173241739577,1.7434596677007654,-1.2142276094240942,-1.021769844097444,-3.296898272741273,0.5645017795488361,-0.0015537954823743316,0.2547445611594683,1.0278423697318393,1
-4.397122926464053,1.7009369195902693,3.0204229150219284,-0.4784389460435934,0.20929540700967908,5.763966995108483,-2.598688210551149,1.8822359227946963,-0.3021591155084199,2.383890139252821,0.9545107221357273,4.841839634847489,4.695763871138857,2.919003770263404,-5.043935653984008,0
0.25266773431770234,-2.2337831047668173,1.3401051895993805,-0.7187444301269152,2.7402808918724335,2.8486332461236006,-0.4785636581705026,2.659091957400097,-2.3873773050896108,4.3411259185774345,5.930793235745371,-1.9703480654773844,-0.3792924394514565,-1.8720467255600344,0.8840145901134886,1
7.841922105603988,-4.814728427600615,3.947295314744782,-2.464421376819198,0.6213933796920041,-3.356772669806103,0.5144347661672669,-1.47189458148907,-2.3432989374610713,-0.6935755048049537,1.384578079981261,-1.9112375174458638,-2.3487132722225805,-1.9351816997307516,2.7575955011858473,0
-4.733279069584848,0.3418629066300478,1.6085937730626043,2.70369012230964,-1.2648128807551071,-0.22853460691884808,1.279693847883053,1.8998897858147514,-2.1696080877719726,-0.9421848960957284,2.211907352616983,-1.1428396537611911,2.9345730425237857,-0.06851337086974385,0.9429376728613488,1
-4.678592315835486,0.6030495812750704,0.4886113152158835,-0.5754121432658785,-0.6213889328742985,1.491206309137438,-2.8322414212110005,0.04651233707161295,-1.3636569162492214,0.03966245581450323,0.5165282961138485,0.9541147653582949,2.132860429136187,2.7516429400250333,1.0892494357535414,0
3.1152269714634726,1.276481169377663,-1.936735030724786,-3.8408891722395397,2.8351868678796803,0.9425297365716742,-0.5960400305202824,1.7101733774836851,0.5712370609672769,-4.144026337321444,-2.473289392901765,0.5481495492505939,1.5360218389276874,-0.992382761543503,-1.0452075625525368,1
3.483031799411528,1.8943830852294337,-0.7595238959603732,0.00336001493511473,3.6313677944279212,1.0187947732632137,0.3695514308166723,-0.18525905684252675,2.396127215033545,2.4973848677712045,5.0184175635747845,-0.9873392845453366,-0.5210148212909825,-1.524986672240995,-2.379539881725117,0
-5.670657759842471,2.247237957060508,-0.42805441249361276,-2.2977883285724308,-4.443458965483851,-1.8798900389824018,-0.37053159544637737,-0.7037096048698719,-2.3073997585222785,4.926085145424855,2.4877258632096475,-1.4172842595625625,1.7475879789025763,0.6619644369141686,1.4139750172979948,0
-9.80811981282536,-4.757211695896462,-1.1777039432738827,2.113659673042245,-0.5072927674228331,-0.2742253954968512,-2.1727190713043836,1.919796068491801,-5.634644741470504,2.353381826721064,7.53223866934172,0.656242332835582,1.4659870046510057,0.05524794261534827,-1.4938261118944387,1
-6.112217912307183,1.6712255425410887,-2.6529517221000893,-0.009346323322379058,0.43650414788834624,0.1722300726024405,-2.5201919658410143,-0.7939096017213718,0.8785221662378663,-0.952951604742317,6.252881407977481,-1.699108849024565,3.010548152679796,0.3234898441101719,-3.7846149747067392,1
-13.358921331981026,0.7208146436157639,-4.654090201256325,0.8830345979831771,0.37788246965215433,5.083159614394487,-3.580294073244208,-0.8933787533803411,0.0034079015299615678,5.42234926265211,6.052492451936197,2.1488358733598663,4.53601031184965,4.444151040890561,-3.2070796961945645,0
-5.415624388376401,-1.703800712754485,-1.8507288574596403,0.9018113228622446,-0.6793245097288736,1.1167436402277777,-0.4743413083454596,0.9079420846570709,-1.168044715256865,4.1005248000280545,0.010348667228871036,3.345242372973927,-0.6382458986750412,2.3539251969490835,-1.1737740880986727,0
-0.7650765425622754,-1.9651287397996793,-2.976848163416615,0.2823063288621164,1.3849238289433656,0.892793352148857,-2.1626412006838667,-1.9687451075865143,-2.150410441023044,1.3373289224928424,0.13710763052132047,2.8680092092832115,-0.4862419463684746,0.20147277683343368,0.9366901725924597,0
-8.405676543625987,-0.3918362180351247,-0.18232603745510645,-0.8234363400537124,-4.5819508095309605,-0.2524834394576374,-1.7136211865808675,0.044236627392450156,-3.4780221811676197,3.821965939756032,2.908592288403402,-1.110474617461401,1.7940104158050376,0.5161057000124654,0.40633250588958525,0
1.7294901717519047,6.80774559603067,-5.361489929899152,-2.1439283839802905,4.046985984425196,7.599554700529742,-2.5421884081720587,0.9989238804558424,8.342554384440879,-8.680276464907575,-12.595742326799781,-0.043993006748534125,0.6206636713947679,3.3112672938754515,1.794240681197043,1
-4.597259060552469,2.713014929009079,-1.7716353291250688,1.7790315385801967,-1.1843011208034147,4.15797451905708,1.8471612085888673,3.6077327404031507,2.8868513983421757,-4.232525083302464,-8.161142681181444,1.1565645196817207,2.199846061209936,1.3771204137163913,-1.3478664549909722,1
-5.2340474874243945,2.1924799290967836,1.685666547620956,1.287582731954224,-1.6864432812017065,2.1623357140792976,-4.46958218948486,-0.6993090279492268,-2.651100982033453,0.7186073310546759,2.7258073789107815,1.6648077923866054,3.01326315032429,0.8432519665220995,-0.7790192957228644,0
8.204460726928328,4.146601328189037,-0.40845280219753966,-4.688772635959894,-1.1732184317890182,2.5540600710841086,3.160966799558776,-0.390685192999514,4.4510636344821615,0.03811354633331143,-10.875919564976062,2.8342627683549826,0.28600364741857043,-1.0981267774218244,-2.4099371736789985,0
1.4393414771352306,1.1754995298072548,-2.1965501877985916,1.4552551241902059,0.669307006013304,2.1467722451202866,1.5450390802476242,2.9349934763149084,-0.06261712099520092,-2.3374638650171526,-2.8102782453426456,-0.8008887910612352,-0.4264354138267159,-4.7291463044416595,-1.2397025962014203,0
3.6861565632730477,-3.3738918713837958,1.674643408267467,-0.456483420209263,-0.7982792325394013,-3.0890700003994325,0.9560642232840305,-1.5679453205768858,-1.6329466983933427,2.0249272431867977,-1.5044704718714128,2.6522451786539456,-2.6955884961370886,0.787278238780647,1.1041772324852963,0
0.8365186126143862,0.7068659296031251,1.6948485724345896,2.9879980166762947,-1.9597999332764173,2.092922149457222,1.6938538050428624,-0.8581422810381609,0.2630508948488904,-1.4728764885831533,-2.9923486911597847,-0.9928299199266177,1.3380172329160775,-2.0204231184876553,0.9241804194517846,1
-6.1547632881576675,-2.6361445100728176,-4.215078308981067,3.053183619857535,2.177658328126527,2.1375491773649546,0.9109089791283678,1.3147914187221283,-1.5560385341214498,0.9746249019894,2.633016638872721,0.3255254821024942,1.278429960316986,0.13967456420518176,0.5252858994091101,1
2.3404544752338263,-0.7173097744934904,3.4795827671311663,0.5046448396045525,-1.1976895431818868,0.10585626233194867,-0.4628366147785743,-2.304232651883264,-0.3811383001757334,-0.1670338992800655,0.2886105867253307,-2.119783973151659,0.017700264689579637,-0.09102395633603111,3.0091238450182023,1
1.2286812674250507,-0.13668915324834163,2.0149038453394423,0.5314968363271462,-1.2582959115295944,-0.07281197195071787,0.11288817708211352,1.2408345979366535,-1.9576312132818976,-0.10547957279214248,0.23463629097674835,1.4111605761869233,0.495295598676587,-2.798643521736331,-2.9683349274183284,1
9.363279290835234,3.2968157921917753,-2.5097237785182744,-3.6570966651480528,0.17830271145529974,2.230736760357286,3.3625387929919377,-1.5313451233280655,5.483738102593774,-0.5568118707058431,-11.095167684863066,2.9372171292225566,-1.1726184440575582,-1.4206744896059238,-2.351144973245475,0
-4.182265123422074,0.08773104924401309,-1.6979546044746257,1.421832295054462,0.6160368594202075,-2.2576104569646094,-0.5363357765431317,0.30948824575510303,-2.6342409556459305,4.193218655657971,10.999235415031846,-1.9269808055565507,0.7661426050450824,-2.8206694692875813,-2.8197762483518574,1
6.59088638221051,2.445238736901755,0.18140298834134994,0.47347897695878505,2.499351498962832,-0.6396533921747016,1.5594223240467295,0.18303012404950691,1.0498099199448772,3.1181200614702917,4.368917162877293,-0.1960399401449615,-1.5802484282487397,-4.396173869793151,-3.268625356341921,1
-1.3391203681113324,-0.10748184827356955,3.0522946459329505,-2.0456907110337017,0.8904494675301895,1.7789825454497799,-1.9897530933267757,3.6018108128616344,-4.240842752139463,0.2648950015708378,8.214348796270448,-3.2853229731590723,3.5843834534528725,-4.385213416182495,-2.244308076672363,1
-3.0027111492562346,1.6635326477423011,4.056927439531781,-1.1207109678432046,-2.120389199348951,-0.8726990953316072,-3.5597259350101966,0.10608336677872732,-2.5424235674187763,-1.1777870909629824,3.2904297988755142,-1.6082395795257036,2.4162618744755626,1.151978927630015,1.3833414447344814,0
3.981841662624197,1.0911573174761844,0.4730854876106292,-3.650768576813919,-0.36404676340697817,0.5506859501740154,0.7668964975578951,0.8802429272620205,-1.1824011144148454,1.1539694661736761,-5.564825345175833,2.534301908174303,-0.016380333894157495,0.018201262522333228,2.02855925605653,0
-7.557341614477392,1.1585096942159718,-0.8848356277761396,-1.529976264181147,-1.8389803257672155,0.8859744240298318,0.006487227888356317,-1.110284295294723,2.614338164529249,3.81260553245953,3.3774791515197116,0.5315313012001126,3.527397806024892,4.41881188290307,-4.252711311896236,0
-0.6323752015989584,-0.7247775028685517,-0.300491307738185,0.7380370399970486,-0.4058954186735768,-1.0125938851032992,2.708904534188509,1.958063240269531,-1.1101312699021624,-0.07544884382883077,1.1348073311245312,-1.4186869447928223,0.573652276974123,-2.2971007464532804,-0.5062394132243176,0
4.992945641260773,2.8756249991960865,-4.8279429769919,-0.6202447873711905,6.354573403983721,2.0648329937741945,1.1675264569757675,-2.745747880365229,3.6603440665828906,0.6451327538331507,2.71999983962259,-0.14017375421225087,1.542425631245792,-0.7364258202519838,-0.03754676618905295,1
-0.2631676645139575,1.0604116153580203,0.3808189017418824,-0.7322211805320605,2.6096907525809145,2.3945416487508453,-2.656528406912023,-0.1279370179559408,-1.6329172060762034,1.4912565914090035,1.8559922420458699,4.001754145129569,2.3857173677120596,1.6722862078341103,-0.6961048682052031,0
6.022734050257555,2.5082077274936623,-2.6550126077196774,-1.1377835774096274,3.7661411580213664,0.9202660856787344,1.8237494126901166,3.8053493468836086,-0.15303049955738646,4.78642860508366,-1.3390643265359794,3.4191677239391933,-3.6515025179601714,-3.0070745954709923,-1.1029875302755952,0
-2.548780331466945,-1.7316271113296984,-1.7469405554070883,-0.43002924974835155,2.854884798121497,0.8354488225872918,-0.8038759138090741,-1.4030118823642648,3.0350721678618915,0.6439957566011709,2.642624260768461,1.5740550872505923,0.6976213692066027,4.525317712610759,-2.5466052111406876,0
-8.758383893876006,-1.971960041142248,0.8048031973474845,-0.10668366858084077,-0.31112720406538263,0.9886700970375477,-2.841147661689095,1.2546827352340268,-4.137386499272023,3.5285859285223697,5.36512216181913,2.500047009463766,3.0682989845767654,3.72071399967982,-0.26397816842812594,0
-13.467069756417338,-3.3560648682972367,-0.8226498989973932,2.690976418729183,-4.3471107263416355,4.666902806066917,0.8566912263603985,2.083048716386993,-5.063240590921132,1.9549607836730485,2.600304479475767,-3.6491277036813865,5.573126819241039,-1.2363190439627085,2.2058677341195723,1
-2.033828989165102,-1.5261088210938554,-0.2156441802022192,-5.089785743921338,1.1553742507879579,1.4128488495339466,-2.2129532037649073,1.2107924530520566,-2.473738645832611,1.149047807097325,4.037525076921671,-2.2651085619924793,2.396385963453878,-0.03230774452134144,0.9528851780731855,1
-8.991815219706522,-0.7844040144169022,-1.8163058640729948,0.6973644191428172,-0.13754764760079974,2.6789442845759184,-3.2707494662979872,0.03919575071191206,-1.2382087030718019,2.3407289502391233,3.847930646922525,1.1281732103761517,2.276314576684862,3.0381765554894185,-1.1693465417990838,0
9.075268962120132,-3.7258855504523125,2.702156906072915,-2.109786456928494,2.4544986765800485,-1.1737873180947376,4.005271198490341,3.1609486476043522,-2.3062850517014324,-0.19775601984699231,-3.8933888084230843,1.3221959560297962,-2.3821891174887115,-2.208670581762692,2.7834997285324734,0
-3.6477119786453365,3.1085355199035116,0.16787391692224518,-0.36983907820781814,-0.9477979270213547,0.35111226992818245,-2.633902701863799,-2.105908496583513,0.5013088475461396,1.4434013493717741,3.991927278426599,-0.1540350595341029,2.6800956542749996,1.611777584650207,-1.4738789454137171,0
-5.956579502462713,-3.7963300735727,-1.7216788871032203,-0.2613970693863974,3.3785167067703057,3.0056983381195903,-3.4496976114413096,2.211607899057502,-4.666423200917811,-1.2807298676810364,3.9066268173865217,1.8844670088769342,3.171571518346639,1.0936361787694207,0.4555667830191401,1
0.9074851847107945,-1.112822185318177,0.3803214528017663,1.8087166356881483,2.976179798559361,-2.0021079684273326,-0.6539679011966308,-1.7660917615784606,0.8732944244179023,-1.1911051188321933,1.754856171764471,3.5770335048574844,-0.14377115509786054,3.781309094121376,-0.6385388280082797,0
2.071410707733225,-2.550771182675665,-0.12747936074042499,-3.296193666719006,0.4833627035294642,0.15017892669314148,3.287354181889045,5.712949666142224,-5.452424892586836,3.633855784063088,-1.4115386248535047,-1.2810389044378967,-1.3869832041007244,-3.7597363966712485,4.807256741601929,0
4.973103742182853,1.214736849666245,1.1566547482975795,0.9643835129984912,-1.7193000346482163,1.339044782644616,-1.0479832706958108,-4.544070926638492,1.0190384354480524,0.22684575956330222,-3.151776403937402,-1.7397513731812138,-1.668254237059743,-1.8587539485780091,3.5101057616124782,1
-9.108759454081534,-1.7113010640916388,-1.0264790128678634,3.7472091865057924,-4.535681606920628,2.2151742724984365,1.3443173648327074,1.0059415894975783,-2.887348669438113,2.069096570211091,-1.1743812394676671,-0.513547816762665,1.8786936243764085,-0.5906170497114653,1.0462202897051882,1
0.8425598700032959,2.4887844094020264,2.2184621665471482,-0.41655405277416735,-0.28580162532347075,1.274285118482403,-2.9851667575233463,0.8474618643597621,0.8719750828620303,-0.9305135447063784,-2.6552630790624003,0.8083624019326052,-1.4660890393650545,1.791205690912045,1.0675773682903384,1
-7.413150873610993,3.8956835722673837,-2.3893393923933686,0.7002927485704191,1.12955221310742,-0.7528704139464699,-0.20099173587738184,1.5415498121275886,2.6511643294800598,-1.8774255549363628,3.4390971199058233,-2.691369293218104,2.6162779257379416,3.9704504267169676,0.7273192838493734,1
10.046220829766138,4.894311770381837,1.562064484484687,-1.7924949498242606,3.2956456329893236,1.1385462874547287,-3.5704955980136313,-2.3810579732458423,3.6548921527557408,-3.8250764881652186,-4.993712083182516,0.2632004886847563,-2.774240573345229,0.9532139947132567,3.7638606473348366,1
-0.7042444544834074,0.634942383008914,-1.0760857884014552,2.204662311069257,0.868875595883141,-1.0545040389770208,-1.3255065956937915,-3.046810272806683,0.9811285766110536,-0.42731686115056866,-0.12860355844538532,3.645765264660863,0.11282534508996012,3.0158925458635233,-0.5607622213910444,0
-6.371655703481316,-0.7416605836552859,-2.517939386092496,-0.305393661698073,0.3615318584441307,1.5271357438623414,-0.9222460531433981,0.6323958593716872,-0.15902450378026614,2.3090152783570916,0.5988662256675304,3.0095825206208207,1.5364943458487208,3.6047351659055877,-1.6272480093695645,0
13.160752693929192,1.862297686486762,-2.3157371001130937,0.2248317809077658,4.5739325866167775,0.4599914158615006,3.6576465197622388,1.8733220089957987,2.6682315647577153,1.5284374249775268,-4.662887871363128,2.6568164040228357,-5.869209453057941,-5.570656487109856,-1.9045491136743684,0
4.739285029826998,-3.015550815135927,2.6402330112173216,-0.9129032046957857,-0.2464326397919192,-1.9629555777987182,1.8378075119598356,-1.2697423963144465,0.8058056543868329,-1.1525841532246348,-3.311629676557507,2.2540837404714447,-1.0605758887895003,1.4677778191398736,-0.6720007268707829,0
9.911819214008803,2.2697021483264668,-3.4034204230530904,-2.2155881899394902,3.8152197127020306,1.0109038498052259,0.8504296002526541,-2.3043730197799,2.46886067610835,-0.230003397293572,-6.513293599239539,5.590770220954592,-1.4488065921880438,-1.0559531842252419,-1.201675166127685,0
-9.0102077735157,0.3155854582772657,3.8351521709611767,-0.6657259230901007,-2.871937460765681,3.558662945978152,-3.206773167240987,2.5969114223501473,-4.109653167285445,2.4583569322804406,1.611193115491032,2.3083532331298713,4.818358527577691,3.3502266189456824,-0.3227018480062801,0
-1.9384758068706847,-0.11162815894285694,3.755385762334663,0.2688944272986842,-1.2142593638540364,-1.694368324668801,-4.132634002695422,-0.643344923784223,-1.8207494509432745,1.4368052132695355,5.605626796104577,-1.635083702818247,-1.2898384123929456,1.270342870676867,0.988235048894207,1
3.481029007282701,0.35088969983143103,-3.3150426062149694,-0.5628735848256115,4.983964633987874,3.4079694761360537,-0.9234145075157296,-1.3975261920845754,3.6598581950491256,1.337168532145465,-1.088575274498026,2.0375617086437536,-1.7146110948412239,1.7544733381970143,-0.2289144806470218,1
-2.4546297748982484,0.2889455217713488,-1.9248194977730941,0.767951181867552,0.9643055873966221,-1.3450550343303616,0.6291681333278885,0.07225901623816766,-1.9418820697544865,1.0668955077779507,7.426847154417647,-1.7613578197514348,2.507245059649797,-3.016490838932192,-2.200165684769515,1
-7.600491871523664,0.8737925876696107,0.03062175086069563,0.46476155768685645,-1.2352596243659641,3.1921120032738033,-3.7011004900417963,0.8751382301924409,-4.132647476528835,3.7656659703273667,2.6998088911997393,3.568869841088315,3.29128203264077,1.47272209503859,-0.9555178602864756,0
0.07979609014100385,1.6441444722649017,-1.2123496270917327,-3.4307062471062633,0.9514300597528358,2.1084014834482314,0.032744603782440596,-0.9824976878078235,2.8950229584362597,1.2847321865987027,-0.9146692302402142,0.30649835425853444,1.9760299015229559,2.335664194632397,-1.086749690240156,0
0.24386404248183663,-3.5946629679379765,-0.04523473151183566,-0.1331824350856542,2.6653947574391195,3.0927397819325977,1.1088275035771042,-2.4525469161451743,-0.14631965966347588,2.6807988292929186,2.8695722240939587,-0.03915581890084763,2.5376039186841233,1.3860352608737236,1.5375012926137472,1
-5.1050269577653165,-0.08092338179719771,0.5106360600982311,2.5089787771647654,0.7667450312418524,-4.6159341658653155,-1.0307387567900435,-3.004021937850532,1.5622759358643035,-1.200460686646645,11.31787540053894,-1.7403237072888729,2.8138857380661806,2.491468722863946,-4.663095475339639,0
3.3637169163738316,1.7878917346451204,-5.286662392120583,-1.8861774452151416,2.18038731259136,-0.694689563529929,2.1434766167734067,-3.142575617262569,5.372476172712831,-2.309045229882293,-3.0193296691613143,-0.40442561014682055,0.16962069731321616,0.6279142421790038,-1.2186830769243269,1
-1.851867943166355,-0.08924343196832263,1.3420844955859907,4.7349613823754355,-1.5339894942528787,-1.4729379476142692,1.572939275200019,-2.2336848401081566,-0.5373969680714109,0.6751343013436246,0.31277877146713506,-0.4989618644434154,0.0030273365042713385,1.5494928369401622,4.046268943921106,1
-0.7155774598419158,-0.3878372232937175,-0.4859778286262266,-3.905071560999387,-1.143555729817841,1.386509077779312,1.2990761117529543,2.0549006543671364,-1.4619312903263346,3.329361575226417,-2.74835463603439,0.7745287463035132,0.7378310604269165,0.23845011811963723,1.0139595717679595,0
3.7681373539689424,0.5754169390250778,-0.8402168715979668,2.9576767484047046,2.8466621021288043,-0.8225484219119398,0.1535434719779506,-0.3074860257100629,0.7138096217552453,-0.6296338652256626,4.500887613637439,-1.892203719891656,-2.1052532954822105,-3.7749441554497376,-1.138638845750556,0
